,Movie,Production Budget,Domestic Gross,Worldwide Gross,Profit,ROI,Year,nameYear
1308,the phantom,45000000,17220599,17220599,-27779401,0.3826799777777778,1996,the phantom1996
882,jingle all the way,60000000,60592389,129832389,69832389,2.16387315,1996,jingle all the way1996
566,space jam,80000000,90463534,250200000,170200000,3.1275,1996,space jam1996
3166,romeojuliet,14500000,46338728,147542381,133042381,10.175336620689656,1996,romeojuliet1996
699,ransom,70000000,136492681,308700000,238700000,4.41,1996,ransom1996
2753,kansas city,19000000,1353824,1353824,-17646176,0.0712538947368421,1996,kansas city1996
4815,that thing you do,2500000,25857416,34557416,32057416,13.8229664,1996,that thing you do1996
1789,phenomenon,32000000,104636382,152036382,120036382,4.7511369375,1996,phenomenon1996
891,up close  personal,60000000,51045801,100645801,40645801,1.6774300166666667,1996,up close  personal1996
626,independence day,75000000,306169255,817400878,742400878,10.898678373333333,1996,independence day1996
594,daylight,80000000,32908290,158908290,78908290,1.986353625,1996,daylight1996
4308,lone star,5000000,12961389,12961389,7961389,2.5922778,1996,lone star1996
1240,mary reilly,47000000,5707094,12900000,-34100000,0.274468085106383,1996,mary reilly1996
4852,get on the bus,2400000,5691854,5691854,3291854,2.371605833333333,1996,get on the bus1996
4432,bound,4500000,3802260,7011317,2511317,1.5580704444444444,1996,bound1996
3418,girl 6,12000000,4880941,4880941,-7119059,0.4067450833333333,1996,girl 61996
1852,the first wives club,30000000,105489203,181489203,151489203,6.0496401,1996,the first wives club1996
3955,rumble in the bronx,7500000,32281907,36238752,28738752,4.8318336,1996,rumble in the bronx1996
2576,from dusk till dawn,20000000,25728961,25732986,5732986,1.2866493,1996,from dusk till dawn1996
3901,the pallbearer,8000000,5656388,5656388,-2343612,0.7070485,1996,the pallbearer1996
5133,trees lounge,1300000,749741,749741,-550259,0.5767238461538462,1996,trees lounge1996
4004,fargo,7000000,24567751,51204567,44204567,7.314938142857143,1996,fargo1996
4049,les visiteurs,7000000,659000,98754000,91754000,14.107714285714286,1996,les visiteurs1996
4405,sling blade,4833610,24475416,34175000,29341390,7.070284942310199,1996,sling blade1996
3000,scream,15000000,103046663,173046663,158046663,11.5364442,1996,scream1996
4661,trainspotting,3100000,16501785,71558971,68458971,23.083539032258063,1996,trainspotting1996
5249,walking and talking,1000000,1287480,1615787,615787,1.615787,1996,walking and talking1996
1548,sgt bilko,39000000,30356589,37956589,-1043411,0.9732458717948718,1996,sgt bilko1996
5543,when the cats away,300000,1652472,2525984,2225984,8.419946666666666,1996,when the cats away1996
1278,jack,45000000,58617334,58617334,13617334,1.3026074222222221,1996,jack1996
1353,the mirror has two faces,42000000,41267469,41267469,-732531,0.9825587857142857,1996,the mirror has two faces1996
3333,the funeral,12500000,1212799,1412799,-11087201,0.11302392,1996,the funeral1996
2156,flipper,25530000,20080020,30593313,5063313,1.1983279670975324,1996,flipper1996
1814,bogus,32000000,4357406,4357406,-27642594,0.1361689375,1996,bogus1996
1281,tin cup,45000000,53854588,75854588,30854588,1.6856575111111112,1996,tin cup1996
1248,courage under fire,46000000,59003384,100833145,54833145,2.1920248913043476,1996,courage under fire1996
637,the rock,75000000,134069511,336069511,261069511,4.480926813333333,1996,the rock1996
1303,the glimmer man,45000000,20404841,36404841,-8595159,0.8089964666666667,1996,the glimmer man1996
4014,flirting with disaster,7000000,14853474,16149180,9149180,2.3070257142857145,1996,flirting with disaster1996
3268,harriet the spy,13000000,26570048,26570048,13570048,2.0438498461538464,1996,harriet the spy1996
1245,star trek first contact,46000000,92027888,150000000,104000000,3.260869565217391,1996,star trek first contact1996
1641,the english patient,35000000,78716374,231710008,196710008,6.620285942857143,1996,the english patient1996
590,mars attacks,80000000,37771017,101371017,21371017,1.2671377125,1996,mars attacks1996
4427,secrets  lies,4500000,13417292,13417292,8917292,2.9816204444444443,1996,secrets  lies1996
973,dragonheart,57000000,51364680,104364680,47364680,1.830959298245614,1996,dragonheart1996
1172,escape from la,50000000,25426861,25426861,-24573139,0.50853722,1996,escape from la1996
2290,mrs winterbourne,25000000,10039566,10039566,-14960434,0.40158264,1996,mrs winterbourne1996
2644,everyone says i love you,20000000,9725847,34600000,14600000,1.73,1996,everyone says i love you1996
4604,shes the one,3500000,9482579,13795053,10295053,3.941443714285714,1996,shes the one1996
1159,striptease,50000000,33109743,113309743,63309743,2.26619486,1996,striptease1996
3873,a thin line between love  hate,8000000,34873513,34873513,26873513,4.359189125,1996,a thin line between love  hate1996
4362,bottle rocket,5000000,407488,407488,-4592512,0.0814976,1996,bottle rocket1996
1014,executive decision,55000000,56679192,122079192,67079192,2.2196216727272726,1996,executive decision1996
1616,ghosts of mississippi,36000000,13052741,13052741,-22947259,0.3625761388888889,1996,ghosts of mississippi1996
2283,michael collins,25000000,11092559,27572844,2572844,1.10291376,1996,michael collins1996
2270,maximum risk,25000000,14102929,51702929,26702929,2.06811716,1996,maximum risk1996
5359,welcome to the dollhouse,800000,4198137,5034794,4234794,6.2934925,1996,welcome to the dollhouse1996
3669,crash,10000000,3357324,3357324,-6642676,0.3357324,1996,crash1996
1387,a time to kill,40000000,108766007,152266007,112266007,3.806650175,1996,a time to kill1996
765,last man standing,67000000,18115927,18115927,-48884073,0.2703869701492537,1996,last man standing1996
2388,marvins room,23000000,12803305,12803305,-10196695,0.5566654347826087,1996,marvins room1996
481,twister,88000000,241688385,495700000,407700000,5.632954545454545,1996,twister1996
2793,spy hard,18000000,26936265,26936265,8936265,1.4964591666666667,1996,spy hard1996
378,the hunchback of notre dame,100000000,100138851,325500000,225500000,3.255,1996,the hunchback of notre dame1996
2263,the adventures of pinocchio,25000000,15382170,36682170,11682170,1.4672868,1996,the adventures of pinocchio1996
377,eraser,100000000,101295562,234400000,134400000,2.344,1996,eraser1996
1575,extreme measures,38000000,17378193,17378193,-20621807,0.45732086842105263,1996,extreme measures1996
1086,jerry maguire,50000000,153952592,274000000,224000000,5.48,1996,jerry maguire1996
1497,city hall,40000000,20278055,20278055,-19721945,0.506951375,1996,city hall1996
4722,basquiat,3000000,2962051,2962051,-37949,0.9873503333333333,1996,basquiat1996
807,the long kiss goodnight,65000000,33447612,33447612,-31552388,0.5145786461538462,1996,the long kiss goodnight1996
1481,the island of dr moreau,40000000,27682712,27682712,-12317288,0.6920678,1996,the island of dr moreau1996
3355,beavis and butthead do america,12000000,63118386,63118386,51118386,5.2598655,1996,beavis and butthead do america1996
2573,eye for an eye,20000000,26792700,26792700,6792700,1.339635,1996,eye for an eye1996
1961,fled,30000000,17192205,19892205,-10107795,0.6630735,1996,fled1996
4739,freeway,3000000,295493,295493,-2704507,0.09849766666666666,1996,freeway1996
1578,white squall,38000000,10229300,10229300,-27770700,0.2691921052631579,1996,white squall1996
4196,emma,5900000,22231658,37831658,31931658,6.412145423728814,1996,emma1996
2240,kingpin,25000000,25023424,32223424,7223424,1.28893696,1996,kingpin1996
3199,thinner,14000000,15171475,15171475,1171475,1.0836767857142857,1996,thinner1996
989,the nutty professor,55000000,128814019,273814019,218814019,4.978436709090909,1996,the nutty professor1996
4216,shine,5500000,35811509,36672493,31172493,6.667726,1996,shine1996
4948,stonewall,2000000,304602,304602,-1695398,0.152301,1996,stonewall1996
3773,set it off,9000000,36049108,36049108,27049108,4.0054564444444445,1996,set it off1996
1750,le hussard sur le toit,35000000,1320043,1320043,-33679957,0.037715514285714284,1996,le hussard sur le toit1996
791,broken arrow,65000000,70645997,148345997,83345997,2.2822461076923077,1996,broken arrow1996
1020,evita,55000000,50047179,151947179,96947179,2.7626759818181816,1996,evita1996
2456,my fellow americans,21500000,22331846,22331846,831846,1.038690511627907,1996,my fellow americans1996
5615,swingers,200000,4505922,6618578,6418578,33.09289,1996,swingers1996
3559,happy gilmore,10000000,38623460,41004412,31004412,4.1004412,1996,happy gilmore1996
2838,unforgettable,18000000,2483790,2483790,-15516210,0.13798833333333332,1996,unforgettable1996
1024,the ghost and the darkness,55000000,38564422,38564422,-16435578,0.7011713090909091,1996,the ghost and the darkness1996
1036,the fan,55000000,18582965,18582965,-36417035,0.3378720909090909,1996,the fan1996
3147,silent trigger,15000000,76382,76382,-14923618,0.005092133333333334,1996,silent trigger1996
2831,hamlet,18000000,4501094,7129670,-10870330,0.3960927777777778,1996,hamlet1996
1035,chain reaction,55000000,21226204,60209334,5209334,1.0947151636363637,1996,chain reaction1996
467,the saint,90000000,61363304,169400000,79400000,1.8822222222222222,1997,the saint1997
1741,warriors of virtue,35000000,6448817,6448817,-28551183,0.18425191428571427,1997,warriors of virtue1997
451,contact,90000000,100920329,165900000,75900000,1.8433333333333333,1997,contact1997
2203,nothing to lose,25000000,44480039,64594061,39594061,2.58376244,1997,nothing to lose1997
3705,rien ne va plus,10000000,245359,5045359,-4954641,0.5045359,1997,rien ne va plus1997
3024,wag the dog,15000000,43057470,64252038,49252038,4.2834692,1997,wag the dog1997
971,devils advocate,57000000,61007424,153007424,96007424,2.6843407719298247,1997,devils advocate1997
4299,eves bayou,5000000,14843425,14843425,9843425,2.968685,1997,eves bayou1997
4285,the apostle,5000000,20733485,21277770,16277770,4.255554,1997,the apostle1997
472,volcano,90000000,47546796,120100000,30100000,1.3344444444444445,1997,volcano1997
2076,a simple wish,28000000,8165213,8165213,-19834787,0.29161475,1997,a simple wish1997
473,the devils own,90000000,42885593,140900000,50900000,1.5655555555555556,1997,the devils own1997
4340,the sweet hereafter,5000000,4306697,7951247,2951247,1.5902494,1997,the sweet hereafter1997
491,air force one,85000000,172956409,315268353,230268353,3.7090394470588235,1997,air force one1997
931,event horizon,60000000,26673242,26673242,-33326758,0.4445540333333333,1997,event horizon1997
438,men in black,90000000,250690539,587790539,497790539,6.5310059888888885,1997,men in black1997
3397,def jams how to be a player,12000000,14010363,14010363,2010363,1.16753025,1997,def jams how to be a player1997
4364,albino alligator,5000000,353480,353480,-4646520,0.070696,1997,albino alligator1997
560,con air,80000000,101117573,224117573,144117573,2.8014696625,1997,con air1997
3438,critical care,12000000,220175,220175,-11779825,0.018347916666666665,1997,critical care1997
1324,shadow conspiracy,45000000,2154540,2154540,-42845460,0.04787866666666667,1997,shadow conspiracy1997
919,the relic,60000000,33956608,33956608,-26043392,0.5659434666666666,1997,the relic1997
2150,blood and wine,26000000,1083350,1083350,-24916650,0.04166730769230769,1997,blood and wine1997
5549,the watermelon woman,300000,42735,42735,-257265,0.14245,1997,the watermelon woman1997
554,faceoff,80000000,112276146,241200000,161200000,3.015,1997,faceoff1997
992,george of the jungle,55000000,105263257,174463257,119463257,3.1720592181818184,1997,george of the jungle1997
4589,the full monty,3500000,45950122,261249383,257749383,74.64268085714286,1997,the full monty1997
2208,money talks,25000000,41076865,41076865,16076865,1.6430746,1997,money talks1997
42,titanic,200000000,659363944,2208208395,2008208395,11.041041975,1997,titanic1997
1580,switchback,38000000,6504442,6504442,-31495558,0.17116952631578947,1997,switchback1997
1747,smillas sense of snow,35000000,2221994,2221994,-32778006,0.06348554285714286,1997,smillas sense of snow1997
3023,cop land,15000000,44906632,63706632,48706632,4.2471088,1997,cop land1997
1815,cats dont dance,32000000,3588602,3588602,-28411398,0.1121438125,1997,cats dont dance1997
2869,i know what you did last summer,17000000,72250091,125250091,108250091,7.3676524117647055,1997,i know what you did last summer1997
3054,grosse pointe blank,15000000,28084357,31070412,16070412,2.0713608,1997,grosse pointe blank1997
2551,selena,20000000,35450113,35450113,15450113,1.77250565,1997,selena1997
1560,mouse hunt,38000000,61894591,61894591,23894591,1.6288050263157894,1997,mouse hunt1997
889,the jackal,60000000,54956941,159356941,99356941,2.655949016666667,1997,the jackal1997
523,fathers day,85000000,28681080,35681080,-49318920,0.4197774117647059,1997,fathers day1997
3058,boogie nights,15000000,26410771,43111725,28111725,2.874115,1997,boogie nights1997
3626,love jones,10000000,12554569,12554569,2554569,1.2554569,1997,love jones1997
572,conspiracy theory,80000000,76118990,142783718,62783718,1.784796475,1997,conspiracy theory1997
900,alien resurrection,60000000,47795018,160700000,100700000,2.6783333333333332,1997,alien resurrection1997
5578,love and other catastrophes,250000,212285,743216,493216,2.972864,1997,love and other catastrophes1997
1701,midnight in the garden of good and evil,35000000,25078937,25078937,-9921063,0.7165410571428571,1997,midnight in the garden of good and evil1997
5569,chasing amy,250000,12006514,15155095,14905095,60.62038,1997,chasing amy1997
4791,ulees gold,2700000,9054736,15600000,12900000,5.777777777777778,1997,ulees gold1997
564,flubber,80000000,92993801,177993801,97993801,2.2249225125,1997,flubber1997
2152,the grimm brothers snow white,26000000,5000,5000,-25995000,0.0001923076923076923,1997,the grimm brothers snow white1997
4717,8 heads in a duffel bag,3000000,3602884,4002884,1002884,1.3342946666666666,1997,8 heads in a duffel bag1997
4515,waiting for guffman,4000000,2922988,2922988,-1077012,0.730747,1997,waiting for guffman1997
5264,dream with the fishes,1000000,542909,542909,-457091,0.542909,1997,dream with the fishes1997
2641,deconstructing harry,20000000,10686841,10686841,-9313159,0.53434205,1997,deconstructing harry1997
3361,jackie brown,12000000,39673162,74727492,62727492,6.227291,1997,jackie brown1997
3953,soul food,7500000,43492389,43492389,35992389,5.7989852,1997,soul food1997
1365,mchales navy,42000000,4408420,4408420,-37591580,0.10496238095238095,1997,mchales navy1997
5495,sunday,450000,410919,450349,349,1.0007755555555555,1997,sunday1997
1645,la confidential,35000000,64604977,126204977,91204977,3.605856485714286,1997,la confidential1997
1040,turbulence,55000000,11532774,11532774,-43467226,0.2096868,1997,turbulence1997
2332,scream 2,24000000,101363301,172363301,148363301,7.181804208333333,1997,scream 21997
